AegisSat.A1Gregorian,AegisSat.ElapsedSecs,AegisSat.Earth.Altitude,AegisSat.Earth.Latitude,AegisSat.Earth.Longitude
26 Jul 2025 13:39:56.581,5991.546536504757,615.3321891732157,8.473170592593744,-142.3042648318745
26 Jul 2025 13:40:01.128,5996.093312033918,615.3536173626635,8.688273791058808,-142.1383308883109
26 Jul 2025 13:40:06.040,6001.005483639892,615.3773374331777,8.920559350312882,-141.958825882113
26 Jul 2025 13:40:21.026,6015.99188237451,615.4533348564755,9.628532586949389,-141.4095945250602
26 Jul 2025 13:41:08.554,6063.519485865254,615.7297269531091,11.86593626375638,-139.650024843529
26 Jul 2025 13:42:29.531,6144.496850401629,616.3176256765628,15.64373589725626,-136.5749324061538
26 Jul 2025 13:44:03.216,6238.181314466055,617.1613658466722,19.94272469193239,-132.857599256767
26 Jul 2025 13:45:38.452,6333.41759381583,618.1661617256314,24.20770462167391,-128.8477615672235
26 Jul 2025 13:47:13.880,6428.84557651123,619.2811918349671,28.34216648503401,-124.5315971566923
26 Jul 2025 13:48:49.347,6524.312628095504,620.4600566187928,32.2998609344419,-119.8434491190658
26 Jul 2025 13:50:24.838,6619.8034678353,621.6552735932109,36.03295298991969,-114.7071496948701
26 Jul 2025 13:52:00.352,6715.317397937179,622.8191627085971,39.48479206716817,-109.0449276150662
26 Jul 2025 13:53:35.890,6810.855188174173,623.9056904162608,42.58831495267378,-102.786582241208
26 Jul 2025 13:55:11.451,6906.41699162079,624.8723440886788,45.26640392933468,-95.88449321608527
26 Jul 2025 13:56:47.036,7002.001563564409,625.6818668481546,47.43504608089765,-88.33510300260929
26 Jul 2025 13:58:22.641,7097.606161865406,626.3037783004293,49.0105442135377,-80.20291704735943
26 Jul 2025 13:59:58.262,7193.227684800513,626.7156168856282,49.92098640353579,-71.63650163880502
26 Jul 2025 14:01:33.897,7288.862450409215,626.9038324154071,50.11969204739415,-62.86239699112961
26 Jul 2025 14:03:09.542,7384.507929661777,626.8643095224052,49.59579332315555,-54.14917924150593
26 Jul 2025 14:04:45.192,7480.157365906052,626.6025063614652,48.37694497428288,-45.75306882565148
26 Jul 2025 14:06:20.842,7575.807514716871,626.1331928855061,46.52262791949244,-37.86830508451694
26 Jul 2025 14:07:56.489,7671.454233338591,625.4798012086603,44.11159734928442,-30.60496737619803
26 Jul 2025 14:09:32.126,7767.091447196435,624.6734379611607,41.22893510362739,-23.99449134890273
26 Jul 2025 14:11:07.752,7862.717238301411,623.7515045629934,37.95622751698232,-18.01054122601497
26 Jul 2025 14:12:43.361,7958.326951239724,622.7561512791735,34.36647636570107,-12.59322253509633
26 Jul 2025 14:14:18.954,8053.919381217565,621.732414001679,30.52209805437455,-7.667383564716868
26 Jul 2025 14:15:54.527,8149.492887791712,620.7263152827354,26.47538388741733,-3.154814772824123
26 Jul 2025 14:17:30.081,8245.046576717868,619.7828666635596,22.26979175916638,1.019443070392385
26 Jul 2025 14:19:05.615,8340.580630616751,618.9441142256073,17.94157127399587,4.924452853384564
26 Jul 2025 14:20:41.130,8436.095488909632,618.2473156456053,13.5214022592212,8.622869977340162
26 Jul 2025 14:22:16.629,8531.594144250266,617.7232981352145,9.035715513707023,12.17170420880053
26 Jul 2025 14:23:52.114,8627.079325576779,617.395133639614,4.508052969874114,15.62342871597823
26 Jul 2025 14:25:27.588,8722.553257655818,617.2771194894658,-0.03985452195245435,19.02742488597042
26 Jul 2025 14:27:03.054,8818.01922043087,617.3741442774844,-4.587215203269978,22.43156152336909
26 Jul 2025 14:28:38.517,8913.482227327768,617.6814874337042,-9.113321680888705,25.88376099613646
26 Jul 2025 14:30:13.978,9008.943712280598,618.1850153398855,-13.59641158558593,29.43334997916958
26 Jul 2025 14:31:49.445,9104.410305898637,618.8618454954221,-18.01313381847789,33.13290556247956
26 Jul 2025 14:33:24.919,9199.884158768691,619.681313628058,-22.33702774514752,37.03934487866405
26 Jul 2025 14:35:00.405,9295.370676903985,620.606373537018,-26.53764598831797,41.21544797738355
26 Jul 2025 14:36:35.905,9390.870474488474,621.5951532977515,-30.57876107566572,45.73019619393028
26 Jul 2025 14:38:11.421,9486.386437935289,622.6028486907417,-34.41707480894942,50.6585903836606
26 Jul 2025 14:39:46.955,9581.92097148858,623.5836470883532,-38.00044235067334,56.07888259410276
26 Jul 2025 14:41:22.508,9677.473859523889,624.4926871370699,-41.26646117527777,62.06604700067092
26 Jul 2025 14:41:51.232,9706.197783071548,624.7454961654812,-42.17543625631473,63.98606825185766
26 Jul 2025 14:42:14.719,9729.684269602876,624.9437953053621,-42.89098202331216,65.5989825019508
26 Jul 2025 14:42:24.284,9739.249799028039,625.0222470823419,-43.17496696678219,66.2670967361191
26 Jul 2025 14:42:26.694,9741.659381613135,625.0417911131508,-43.24580833347855,66.43642482453302
26 Jul 2025 14:42:28.997,9743.963010865264,625.060392583754,-43.31327065692157,66.598694896705
26 Jul 2025 14:42:34.820,9749.785694468301,625.1070439323485,-43.48263068964932,67.01054185263595
26 Jul 2025 14:42:40.435,9755.400369619019,625.1515259326743,-43.64435403107804,67.40997399633719
26 Jul 2025 14:42:47.784,9762.750108155888,625.2089956594436,-43.85367090568693,67.9362545411919
26 Jul 2025 14:43:10.846,9785.811489808839,625.3835696286842,-44.49250332456069,69.61274817102866
26 Jul 2025 14:44:27.697,9862.662604032084,625.8971801376156,-46.41150998769663,75.4738040348925
26 Jul 2025 14:46:01.020,9955.985951819457,626.3627294884636,-48.25800540342966,83.13118180916938
26 Jul 2025 14:47:36.387,10051.35269339662,626.6379026895274,-49.52474578640888,91.46957457296249
26 Jul 2025 14:49:11.989,10146.95490599843,626.6950855980049,-50.10473787522114,100.1631597304274
26 Jul 2025 14:50:47.625,10242.59038071614,626.5270582300718,-49.96327136231309,108.9430156171426
26 Jul 2025 14:52:23.267,10338.23234522715,626.137034384079,-49.10747174274726,117.5372157873505
26 Jul 2025 14:53:58.907,10433.8728613453,625.5377277010593,-47.5811997358625,125.7135026413509
26 Jul 2025 14:55:34.542,10529.5071444707,624.7507931694081,-45.45470155558712,133.3160306138267
26 Jul 2025 14:57:10.165,10625.13086168328,623.8059597589754,-42.8111666939125,140.2736273581169
26 Jul 2025 14:58:45.774,10720.7395244739,622.7398331150216,-39.73500397418616,146.5849768228071
26 Jul 2025 15:00:21.365,10816.33018010762,621.5943833087013,-36.3042056034615,152.2949119356028
26 Jul 2025 15:01:56.934,10911.90003961092,620.4152336995257,-32.58689670433264,157.4724191989199
26 Jul 2025 15:03:32.482,11007.44754049229,619.249762079462,-28.64066125520377,162.1951901592995
26 Jul 2025 15:05:08.005,11102.97088231891,618.1451457880594,-24.51351194011739,166.5404233959597
26 Jul 2025 15:06:43.506,11198.47152479924,617.1463458507242,-20.24527727583995,170.580568087274
26 Jul 2025 15:08:18.985,11293.95016635535,616.2942608977874,-15.86942312245809,174.3816615351486
26 Jul 2025 15:09:54.442,11389.40777163953,615.6239761113093,-11.41454251085716,178.0035525459872
26 Jul 2025 15:11:29.883,11484.84848026419,615.1632497376986,-6.905551724590967,-178.4990065784615
26 Jul 2025 15:13:05.310,11580.27543701464,614.9313558171443,-2.365030475300639,-175.0751655757566
26 Jul 2025 15:14:40.727,11675.69294400746,614.9382361956023,2.185876240256264,-171.6763969281172
26 Jul 2025 15:16:16.140,11771.10550326761,615.184069669599,6.726501382910366,-168.2549923584843
26 Jul 2025 15:16:40.341,11795.306377206,615.2834830420825,7.874087717248122,-167.3778182030857
26 Jul 2025 15:16:48.672,11803.63742957124,615.3210856898213,8.268610204411464,-167.0746538752551
26 Jul 2025 15:16:50.890,11805.85560018662,615.3313867376082,8.373603993127075,-166.9938239442906
26 Jul 2025 15:16:53.860,11808.82533236872,615.3453677090165,8.514138569750891,-166.8855318403022
26 Jul 2025 15:16:59.998,11814.96381339384,615.3749528984399,8.804502257386561,-166.6614109548757
26 Jul 2025 15:17:05.618,11820.58330426225,615.4028443911766,9.070166610675001,-166.4558991350134
26 Jul 2025 15:17:22.447,11837.4129498261,615.4909539198597,9.864892563795829,-165.8383713372177
26 Jul 2025 15:18:12.202,11887.16773866909,615.7906125639129,12.2054217809048,-163.9924368134438
26 Jul 2025 15:19:37.538,11972.50327019719,616.4325701678508,16.18044659257344,-160.7381597377181
26 Jul 2025 15:21:11.778,12066.74345664214,617.307148521335,20.49347375802427,-156.973400526317
26 Jul 2025 15:22:47.081,12162.04668424325,618.3341318123548,24.74568553702443,-152.9265434119229
26 Jul 2025 15:24:22.521,12257.48619844671,619.4649165412302,28.86017931625188,-148.5667045899659
26 Jul 2025 15:25:57.993,12352.95848568203,620.6530377361833,32.79205505284339,-143.825533937987
26 Jul 2025 15:27:33.489,12448.45419205958,621.8508125268027,36.4926125403106,-138.6261758188118
26 Jul 2025 15:29:09.007,12543.97244062275,623.0105425682495,39.90389322748463,-132.8912502727591
26 Jul 2025 15:30:05.034,12599.9999995809,623.6544685325034,41.74286904955598,-129.2506706961577
26 Jul 2025 15:31:05.034,12659.99999946216,624.3020519980737,43.5582148418946,-125.1100232971153
26 Jul 2025 15:32:34.242,12749.20732746832,625.1639402414421,45.92001091327322,-118.4783966597069
26 Jul 2025 15:34:09.114,12844.07989456085,625.9199250975616,47.92023781351627,-110.8185915521135
26 Jul 2025 15:35:44.641,12939.6067756461,626.4865253871667,49.32262809812023,-102.5590497696065
26 Jul 2025 15:37:20.257,13035.22275709547,626.8382445528177,50.04592086148554,-93.91311881874942
26 Jul 2025 15:38:55.894,13130.86004293291,626.9636308496365,50.05089016586989,-85.12850035435005
26 Jul 2025 15:40:31.542,13226.50732701877,626.8612433689577,49.33699383091664,-76.47677266463148
26 Jul 2025 15:42:07.193,13322.15885287151,626.5392484523909,47.94136708660589,-68.20153264962561
26 Jul 2025 15:43:42.845,13417.81082066009,626.0149941809659,45.92997427425157,-60.47549433470191
26 Jul 2025 15:45:18.491,13513.45692226896,625.3142619991168,43.38447901655798,-53.38638675531783
26 Jul 2025 15:46:54.129,13609.09441681579,624.470113704785,40.38973533827801,-46.94764418517384
26 Jul 2025 15:48:29.752,13704.71774741309,623.5215141143108,37.02547561026456,-41.12195798931332
26 Jul 2025 15:50:05.360,13800.32587208552,622.5115960864832,33.36184723134475,-35.84362734027633
26 Jul 2025 15:51:40.950,13895.91547851451,621.4858764692362,29.45854404798314,-31.03588252518579
26 Jul 2025 15:53:16.521,13991.48615493905,620.4902532561755,25.36530423400143,-26.62088229438965
26 Jul 2025 15:54:52.071,14087.03648219816,619.5690735649077,21.12353134875693,-22.52512845912279
26 Jul 2025 15:56:27.601,14182.56636788137,618.7631959319224,16.76785324267674,-18.68129246919102
26 Jul 2025 15:58:03.113,14278.07873706333,618.1082145859828,12.32760059413224,-15.0282498218501
26 Jul 2025 15:59:38.609,14373.5748187406,617.6329546136494,7.828397739554949,-11.51040093527839
26 Jul 2025 16:01:14.091,14469.05682039214,617.358190130295,3.293224326913682,-8.076256103570762
26 Jul 2025 16:02:49.563,14564.52878450509,617.2957399526358,-1.256601023559061,-4.676932562954015
26 Jul 2025 16:04:25.029,14659.99453322729,617.4479584296723,-5.800398308850525,-1.264695811808151
26 Jul 2025 16:06:00.492,14755.45776486397,617.8076240250839,-10.31724824962614,2.208590045183685
26 Jul 2025 16:07:35.957,14850.92282239348,618.3582545798581,-14.78513047892383,5.793032035182122
26 Jul 2025 16:09:11.428,14946.39336954569,619.0748210864767,-19.17988676973951,9.542172806458689
26 Jul 2025 16:10:46.906,15041.87205636408,619.9248334739041,-23.47410200166095,13.51437898619142
26 Jul 2025 16:12:22.398,15137.36317019211,620.8697846767545,-27.63593777285195,17.77406664264911
26 Jul 2025 16:13:57.903,15232.86831344012,621.8667938166964,-31.62745484572497,22.3919594156078
26 Jul 2025 16:15:33.425,15328.39103039587,622.8705195018983,-35.40317433826188,27.44435860660647
26 Jul 2025 16:17:08.966,15423.93141095527,623.8350771769783,-38.90824528712307,33.00938452116448
26 Jul 2025 16:18:44.524,15519.49000266613,624.7160725438353,-42.0774591408591,39.15944953803255
26 Jul 2025 16:19:12.456,15547.42201395566,624.9517452993696,-42.92963071096434,41.07583580380343
26 Jul 2025 16:19:22.030,15556.99525682721,625.029887736192,-43.21325114401185,41.74537486574839
26 Jul 2025 16:19:26.665,15561.6310164216,625.0672252191171,-43.34899850444913,42.07194256108696
26 Jul 2025 16:19:31.973,15566.93868289003,625.1095647504299,-43.50312808668257,42.44772927878635
26 Jul 2025 16:19:36.166,15571.13133107778,625.1426966537156,-43.62389377975604,42.74599742466081
26 Jul 2025 16:19:40.870,15575.83567685215,625.179539121792,-43.7583541251175,43.08216773637233
26 Jul 2025 16:19:46.005,15580.97037510015,625.2193450959185,-43.90384290264598,43.45090263137241
26 Jul 2025 16:20:01.765,15596.73042213544,625.3388142806152,-44.3419681257654,44.59449180652831
26 Jul 2025 16:20:48.989,15643.95473316545,625.671029441065,-45.57538308335856,48.127874355559
26 Jul 2025 16:22:17.506,15732.47140628519,626.1788748122599,-47.53679387298325,55.17102269082682
26 Jul 2025 16:23:52.297,15827.26300482173,626.536699310931,-49.06741333754692,63.2591002304445
26 Jul 2025 16:25:27.828,15922.79375551734,626.6843533994897,-49.94563497230298,71.83198172770477
26 Jul 2025 16:27:03.451,16018.41702859383,626.6080094175941,-50.11201180778321,80.60865546763696
26 Jul 2025 16:28:39.089,16114.0544326161,626.3067401476173,-49.55620933103217,89.31328458279516
26 Jul 2025 16:30:14.727,16209.69218647806,625.789458451457,-48.30740232407943,97.69079608665847
26 Jul 2025 16:31:50.362,16305.32738773618,625.0743006366401,-46.4261677107062,105.5503911797692
26 Jul 2025 16:33:25.988,16400.95361731946,624.1879289872177,-43.99183837624616,112.7855309525692
26 Jul 2025 16:35:01.602,16496.56729825074,623.1644006528422,-41.08946412088579,119.3679937826115
26 Jul 2025 16:36:37.200,16592.16576099861,622.0437733704612,-37.80035925487743,125.3260101801871
26 Jul 2025 16:38:12.778,16687.74393933127,620.8704946686266,-34.1971191679124,130.7204583902113
26 Jul 2025 16:39:48.336,16783.30134290736,619.691479353748,-30.34169647837466,135.6268754635759
26 Jul 2025 16:41:23.870,16878.83528805105,618.5542406886825,-26.28603783988963,140.1233807307341
26 Jul 2025 16:42:59.380,16974.34547521407,617.504854597747,-22.07326350067195,144.2847439528115
26 Jul 2025 16:44:34.867,17069.83277883846,616.5860498828815,-17.73935312101952,148.1797743964054
26 Jul 2025 16:46:10.333,17165.29825535836,615.8354260512178,-13.31478732081809,151.8708744629211
26 Jul 2025 16:47:45.779,17260.74502032716,615.2838557518335,-8.825880305736751,155.4148239932941
26 Jul 2025 16:49:21.211,17356.17636563256,614.954198709077,-4.296088532659831,158.8639418227638
26 Jul 2025 16:50:56.631,17451.59631647402,614.8603260573855,0.2529573599679363,162.2675630781806
26 Jul 2025 16:52:32.042,17547.00782338623,615.0065234428375,4.80042391979913,165.6735018965577
26 Jul 2025 16:53:06.007,17580.97269712016,615.1157678029358,6.41499707748812,166.8956114811339
26 Jul 2025 16:53:29.199,17604.16429111501,615.2072185779934,7.515338745217211,167.7348652691022
26 Jul 2025 16:53:45.918,17620.88370291749,615.2814968412094,8.307336878350668,168.3427768346683
26 Jul 2025 16:53:51.677,17626.64216280682,615.3086804379018,8.579844363314088,168.5527655889354
26 Jul 2025 16:53:58.064,17633.02989124786,615.3397865481447,8.881958964426731,168.7860904208428
26 Jul 2025 16:54:02.042,17637.00788905844,615.3596616740515,9.070008581172273,168.931608099623
26 Jul 2025 16:54:05.910,17640.87543779751,615.3793539872304,9.252765852305707,169.0732465094404
26 Jul 2025 16:54:18.128,17653.09336998034,615.4439390680827,9.829634566277356,169.521776183851
26 Jul 2025 16:54:57.064,17692.02964258147,615.6733903951563,11.66268320180583,170.9631875759384
26 Jul 2025 16:56:04.037,17759.00289220735,616.1483923215019,14.79290481648364,173.4937558186823
26 Jul 2025 16:57:35.740,17850.70581055479,616.9479545858021,19.01842667235407,177.0939226883484
26 Jul 2025 16:59:10.757,17945.72270804783,617.9289278737197,23.29891522075336,-178.9604904607172
26 Jul 2025 17:00:46.159,18041.1248048069,619.0310413642937,27.46537235383457,-174.7156103688979
26 Jul 2025 17:02:21.621,18136.58684139373,620.2071523096056,31.46504962095712,-170.1138259889213
26 Jul 2025 17:03:57.109,18232.07448417088,621.4098663568848,35.25109282671546,-165.0806194398037
26 Jul 2025 17:05:32.619,18327.58507838007,622.591279809586,38.76891960202588,-159.537970035765
26 Jul 2025 17:07:08.154,18423.11929572606,623.704689381424,41.9537471614748,-153.4130079577683
26 Jul 2025 17:08:43.710,18518.67544264533,624.706475015184,44.73041630021775,-146.6517848982731
26 Jul 2025 17:10:19.289,18614.25426565111,625.5579637418332,47.01601110979333,-139.2391068133653
26 Jul 2025 17:11:54.887,18709.85274348641,626.2269640437416,48.72593277133299,-131.2230362435673
26 Jul 2025 17:13:30.503,18805.46902762726,626.6891346431967,49.78463790533068,-122.733491018737
26 Jul 2025 17:15:06.135,18901.10057427082,626.9289498527824,50.13893081170915,-113.9821418719112
26 Jul 2025 17:16:41.776,18996.74171180231,626.9403168895178,49.76967597705706,-105.2330848757938
26 Jul 2025 17:18:17.424,19092.38961164374,626.726802359085,48.69648602097956,-96.74967200507314
26 Jul 2025 17:19:53.075,19188.04060409311,626.3014243090629,46.97289807979169,-88.74245334082305
26 Jul 2025 17:21:28.724,19283.68939440697,625.6860760903828,44.6746825676891,-81.34013451673042
26 Jul 2025 17:23:04.366,19379.33167575393,624.9105536671341,41.88647524519323,-74.58952021305981
26 Jul 2025 17:24:39.997,19474.96268805116,624.0112648673048,38.69125993961967,-68.47478020730561
26 Jul 2025 17:26:15.614,19570.58009211905,623.0296252576618,35.16407602938015,-62.94133726083265
26 Jul 2025 17:27:51.215,19666.18088084506,622.010297487911,31.36968103464035,-57.91615704173715
26 Jul 2025 17:29:26.798,19761.76328868605,620.9992498264019,27.36246517679665,-53.32099295783286
26 Jul 2025 17:31:02.360,19857.32568148524,620.0417881156463,23.18768119516268,-49.07987746510791
26 Jul 2025 17:32:37.903,19952.86827958189,619.1805880682959,18.88298270008103,-45.12235948535449
26 Jul 2025 17:34:13.426,20048.39201399591,618.4538716823154,14.48009797503464,-41.38440535535643
26 Jul 2025 17:35:48.933,20143.89859337825,617.8937613964717,10.00629794868898,-37.80790361403412
26 Jul 2025 17:37:24.424,20239.38957330538,617.5248995552047,5.48571249627066,-34.33956065088174
26 Jul 2025 17:38:59.903,20334.86858073156,617.3633761212986,0.9403205282165842,-30.92940505805168
26 Jul 2025 17:40:35.374,20430.33918540459,617.4160478748945,-3.608983284519979,-27.52935226965066
26 Jul 2025 17:42:10.840,20525.8056888124,617.6802408375734,-8.141530146154755,-24.09163255923481
26 Jul 2025 17:43:46.306,20621.27149819862,618.1438610898549,-12.63591681481229,-20.56730409367328
26 Jul 2025 17:45:21.776,20716.74148428719,618.7859250458432,-17.0691867734342,-16.90463406298077
26 Jul 2025 17:46:57.253,20812.21881826641,619.5774498386954,-21.41564565705,-13.04774245353903
26 Jul 2025 17:48:32.741,20907.70677882247,620.4827120872624,-25.64575266707742,-8.935247642199336
26 Jul 2025 17:50:08.243,21003.20823445218,621.4607890585203,-29.72470739504902,-4.49945443326758
26 Jul 2025 17:51:43.760,21098.72607596917,622.4673318264413,-33.61089030757691,0.3335099290123464
26 Jul 2025 17:53:19.296,21194.26134063397,623.4564622738162,-37.25412724554019,5.641519507368828
26 Jul 2025 17:54:54.849,21289.81475295732,624.382773794784,-40.59431093795814,11.50107288250576
26 Jul 2025 17:55:38.988,21333.95337268012,624.7773500723833,-42.01550556273232,14.41228017980105
26 Jul 2025 17:56:02.617,21357.58288077777,624.9778893967186,-42.74092647066824,16.02653186449253
26 Jul 2025 17:56:21.460,21376.42530868761,625.1319441980186,-43.30062333270137,17.34209904226336
26 Jul 2025 17:56:27.238,21382.20379524864,625.1780985194855,-43.46882468355081,17.75062362669643
26 Jul 2025 17:56:30.507,21385.47290470451,625.2039773363431,-43.56325364248761,17.98279955198323
26 Jul 2025 17:56:33.473,21388.43895806931,625.2273102401359,-43.64846943093458,18.19411432784491
26 Jul 2025 17:56:38.094,21393.06000145152,625.2633813169878,-43.78035682041407,18.52459445777465
26 Jul 2025 17:56:42.365,21397.3308725981,625.2964114973038,-43.90129304668324,18.83139357102055
26 Jul 2025 17:56:54.689,21409.65421308065,625.3900329795269,-44.24502379382145,19.7239850333165
26 Jul 2025 17:57:34.308,21449.27393035032,625.6733135017239,-45.29567838786532,22.66753930571673
26 Jul 2025 17:58:29.853,21504.81832644437,626.0214609036275,-46.61950441070015,26.98179234553355
26 Jul 2025 17:59:50.142,21585.10756418109,626.413153897427,-48.1944895243932,33.5846151720645
26 Jul 2025 18:01:23.892,21678.85810394073,626.6871683635873,-49.47100519244511,41.76084403783681
26 Jul 2025 18:02:59.306,21774.27191451425,626.7487527747162,-50.09059576283356,50.42442209137286
26 Jul 2025 18:04:34.916,21869.88140522735,626.5839369249006,-49.99156665906155,59.20449275798551
26 Jul 2025 18:06:10.549,21965.51497012842,626.1950955657476,-49.17688088579202,67.81583456435973
26 Jul 2025 18:07:46.184,22061.15005037282,625.5946271181865,-47.68836223355582,76.02133534010716
26 Jul 2025 18:09:21.815,22156.78028032416,624.8040357901264,-45.59504282445716,83.66001788654245
26 Jul 2025 18:10:57.436,22252.40160523681,623.8530388399577,-42.97966678963429,90.65598544115176
26 Jul 2025 18:12:33.044,22348.00986223854,622.7783516531726,-39.92678221489146,97.00443609391571
26 Jul 2025 18:14:08.635,22443.60090165865,621.6221637407225,-36.51490471258506,102.7480433760629
26 Jul 2025 18:15:44.206,22539.17190026259,620.4303618407657,-32.8127696417964,107.9548536516525
26 Jul 2025 18:17:19.756,22634.72185599385,619.2506021100526,-28.87853215609994,112.7023741170988
26 Jul 2025 18:18:55.283,22730.24845167529,618.1303527509717,-24.76074353107481,117.0679543311051
26 Jul 2025 18:20:30.786,22825.75177814579,617.1148581286006,-20.49971833032279,121.1243342537723
26 Jul 2025 18:22:06.266,22921.23192341533,616.2452699618261,-16.12928522163228,124.9379169885499
26 Jul 2025 18:23:41.726,23016.69138885336,615.5569012749029,-11.67821576261072,128.5689602177285
26 Jul 2025 18:25:17.167,23112.13259693468,615.0777755995477,-7.171682448765653,132.0724258908302
26 Jul 2025 18:26:52.593,23207.5588398613,614.8274487878589,-2.63237279023772,135.4993606137378
26 Jul 2025 18:28:28.008,23302.97407336766,614.8161999495469,1.91849308331225,138.8983777472005
26 Jul 2025 18:30:03.417,23398.3826184296,615.0446109904215,6.460233425758076,142.3171834093062
26 Jul 2025 18:30:29.024,23423.98950277129,615.1457595368747,7.674988331332941,143.2443346715478
26 Jul 2025 18:30:48.699,23443.66444288753,615.2346117227244,8.606609670890833,143.9606328776547
26 Jul 2025 18:30:55.044,23450.009617873,615.2653024144875,8.906701062611232,144.1924480027529
26 Jul 2025 18:31:02.685,23457.65039945254,615.3035648178065,9.267821024800741,144.4721549221457
26 Jul 2025 18:31:04.834,23459.79943602579,615.3145821452217,9.369339194094467,144.5509380738095
26 Jul 2025 18:31:07.053,23462.01884946786,615.3260776667412,9.474158359806832,144.6323544941127
26 Jul 2025 18:31:14.274,23469.23994255485,615.364301945302,9.815029532046418,144.8976335255807
26 Jul 2025 18:31:38.052,23493.01779870875,615.4989618615809,10.93552762676039,145.7755253166889
26 Jul 2025 18:32:45.409,23560.37428686395,615.9509619566115,14.09078605007166,148.3047908297725
26 Jul 2025 18:34:17.188,23652.15355198598,616.7206816480211,18.33264505688482,151.8797634413195
26 Jul 2025 18:35:52.206,23747.17156280531,617.676096969888,22.63087568099452,155.7870505059206
26 Jul 2025 18:37:27.603,23842.56833307445,618.7595289100445,26.82019142822497,159.9827805142401
26 Jul 2025 18:39:03.059,23938.02413981175,619.9247519503233,30.84908493004335,164.5238832586122
26 Jul 2025 18:40:38.541,24033.50614366354,621.1248778376557,34.67205171520978,169.4842290578045
26 Jul 2025 18:42:14.045,24129.01097479044,622.3121552661241,38.23601111580295,174.9418278606796
26 Jul 2025 18:43:49.574,24224.53998194542,623.4397099509106,41.47786752698961,-179.0288591991747
26 Jul 2025 18:45:25.126,24320.09135463741,624.463396311512,44.32398417693332,-172.3697691439635
26 Jul 2025 18:47:00.701,24415.6661841902,625.3436924783227,46.69237613282628,-165.0580065747973
26 Jul 2025 18:48:36.295,24511.26054944471,626.0472535584831,48.49807357179508,-157.1302786377729
26 Jul 2025 18:50:11.906,24606.8715991918,626.5483526802991,49.6632675418596,-148.7030938483579
26 Jul 2025 18:51:47.532,24702.49797870638,626.8299205124858,50.13040798223095,-139.9763698915688
26 Jul 2025 18:53:23.169,24798.13433069503,626.8842147598871,49.87448112030926,-131.209077150375
26 Jul 2025 18:54:58.813,24893.77812707098,626.7131384691156,48.9091020735012,-122.668393167015
26 Jul 2025 18:56:34.460,24989.42516724346,626.3281157738602,47.28314506650626,-114.5758940336126
26 Jul 2025 18:58:10.105,25085.07107491605,625.749582105238,45.06978021872455,-107.0737419581667
26 Jul 2025 18:59:45.746,25180.71120819077,625.0060854331987,42.35305062567561,-100.220659044831
26 Jul 2025 19:01:21.376,25276.34195362916,624.1330271911384,39.21667813531116,-94.00898515984741
26 Jul 2025 19:02:56.994,25371.96008975152,623.1711206609734,35.73719732351266,-88.3887944248611
26 Jul 2025 19:04:32.597,25467.5624063937,622.1646238760122,31.98103348192865,-83.28892656060781
26 Jul 2025 19:06:08.181,25563.14706068952,621.1594015864821,28.00413933221473,-78.6313325557899
26 Jul 2025 19:07:43.747,25658.71308044298,620.2009383161439,23.85306810943,-74.33936152318668
26 Jul 2025 19:09:19.294,25754.25991464872,619.3323707333411,19.56657461648997,-70.34162195461954
26 Jul 2025 19:10:54.822,25849.78801781544,618.5926140147985,15.17723110854982,-66.57309730477685
26 Jul 2025 19:12:30.333,25945.29835082358,618.0146846217094,10.71294866964202,-62.97483237924234
26 Jul 2025 19:14:05.827,26040.79287692439,617.6242746264616,6.198256327790634,-59.49284936333501
26 Jul 2025 19:15:41.311,26136.27625058871,617.4386523364328,1.655339337345984,-56.07670462317548
26 Jul 2025 19:17:16.784,26231.74944778439,617.4659432619064,-2.89467437215862,-52.67821122806974
26 Jul 2025 19:18:52.251,26327.2169868811,617.7047731606426,-7.43115510496028,-49.24964056844697
26 Jul 2025 19:20:27.719,26422.68450711854,618.1443615805611,-11.93297483399365,-45.74226226022926
26 Jul 2025 19:22:03.190,26518.15551129403,618.764981271609,-16.37743296383638,-42.10492316817486
26 Jul 2025 19:23:38.667,26613.63284967374,619.5388077940806,-20.73931407149726,-38.28251193689798
26 Jul 2025 19:25:14.156,26709.12113115191,620.4311419365004,-24.98983123355455,-34.21452957081583
26 Jul 2025 19:26:49.657,26804.62305920664,621.4018730662483,-29.09509952870159,-29.83430140718757
26 Jul 2025 19:28:25.175,26900.14090418117,622.4072077867904,-33.0146550725833,-25.06887716254741
26 Jul 2025 19:30:00.711,26995.67672990961,623.4015482426466,-36.69980382600515,-19.84071473050642
26 Jul 2025 19:31:36.265,27091.2309355801,624.3394299515548,-40.09205438661046,-14.07256033021602
26 Jul 2025 19:32:30.127,27145.09269394912,624.8266664953653,-41.84927558994442,-10.55755978987743
26 Jul 2025 19:32:54.739,27169.70435039839,625.0367128549487,-42.61022789465358,-8.884590692650304
26 Jul 2025 19:33:19.567,27194.53262550524,625.2396622842862,-43.34925315674324,-7.153482539471802
26 Jul 2025 19:33:28.527,27203.49236587062,625.3105679599657,-43.6086071281968,-6.517982369392485
26 Jul 2025 19:33:30.533,27205.49857669976,625.3262697502842,-43.66613440418965,-6.374897378589104
26 Jul 2025 19:33:32.708,27207.67380001489,625.3432211674944,-43.72828051248558,-6.219432304104899
